name_song,lyric,label
Xuân 26,"Xuân năm nay 26 Xuân năm nay 26 Mẹ bảo là Xuân năm nay 26 rồi con
Xuân năm nay 26
Mình thì đã có cháu
Vậy mà Chồng con đâu chưa thấy báo với ông bà
Xuân năm nay hơi ế
Xuân năm sau cũng thế
Thầy dặn tuổi con cưới muộn một tí thì mới ngon lành
Thôi ông bà cứ ráng
Chờ vài mùa xuân sang
Kiểu gì chả đến lúc cháu đầy một gian
Ơi à ới a
Tết rồi cứ chill đi mà
Xa nhà cả năm
Hỏi thăm ba câu vậy được rồi
Tết kính chúc cho ba mẹ được bình an
Tết kính chúc cho anh chị nhà khang trang
Tết mến chúc cho cháu cô luôn là bé ngoan
Tết kính chúc cho bản thân được hân hoan
Bao ưu tư lẫn muộn phiền đều sang trang
Ráng phấn đấu sống tươi xinh, được là chính mình
Xuân năm nay 26
Nhìn trông cứ như 16
Tuổi thật giấu được cứ giấu làm gì căng
Mình cứ đi chơi tết
Lì xì là nhận hết
Tại sao phải cứ khép nép “thôi cháu đi làm rồi”
Xuân năm nay 26
Nhà có vài đứa cháu
Trông đứa nào cũng kháu lại còn mau miệng
“
Dạ con ạ cô Tít, cô hát là con thích”
Thì thôi niềm vui nhân đôi, nhân ba, tiền nhân 0.
Ơi à ơi a
Thân là nữ nhi xa nhà
Một mình xứ lạ
Trải qua biết bao thăng trầm
Nhưng âm thầm chốn xa
Gia đình vẫn luôn đấy mà
Lạ kỳ ấm êm
Bình yên khi đặt chân lên thềm
Tết kính chúc cho họ hàng niềm vui lớn
Tết kính chúc cho bạn bè thành đạt hơn
Tết kính chúc cho xóm làng cứ luôn êm đềm
Tết kính chúc cho muôn loài đuợc hân hoan
Vang câu ca vang nụ cười ngày tân xuân
Ráng phấn đấu sống tươi xinh, được là chính mình
Ráng phấn đấu sống tươi xinh, rực",vui 
Chúc Tết Mọi Nhà,"Hah hah hah
Hah hah hah
Kìa ngoài sân tung bay cánh én
Đón Tết bao người vui chúc mừng
Nụ tầm xuân đơm bông xanh biếc
Đón Tết sang rộn ràng lâng lâng
Cành đào phai đung đưa trong gió
Bánh tét dưa hành bên bếp lò
Từng nhành mai thơm hương rực rỡ
Bao điều may ùa về như mơ
Và xin chúc những điều tuyệt vời
Mang Tết theo về cùng mọi người
Tết vui hồn nhiên cười tươi lòng bình yên
Chúc Tết an vui mọi nhà
Năm mới thêm nhiều đào hoa
Thêm tài lộc xanh như lá
Gia đình đoàn viên vui quá
Khắp miền quê hương Tết nay rộn rã
Chúc Tết an nhiên mọi nơi
Quên hết âu lo cuộc đời
Tâm hồn rộn ràng phơi phới
Duyên tình vẹn nguyên như mới
Sum vầy bên nhau Tết thêm tươi vui
Hah hah hah
Hah hah hah
Kìa ngoài sân tung bay cánh én
Đón Tết bao người vui chúc mừng
Nụ tầm xuân đơm bông xanh biếc
Đón Tết sang rộn ràng lâng lâng
Cành đào phai đung đưa trong gió
Bánh tét dưa hành bên bếp lò
Từng nhành mai thơm hương rực rỡ
Bao điều may ùa về như mơ
Và xin chúc những điều tuyệt vời
Mang Tết theo về cùng mọi người
Tết vui hồn nhiên cười tươi lòng bình yên
Chúc Tết an vui mọi nhà
Năm mới thêm nhiều đào hoa
Thêm tài lộc xanh như lá
Gia đình đoàn viên vui quá
Khắp miền quê hương Tết nay rộn rã
Chúc Tết an nhiên mọi nơi
Quên hết âu lo cuộc đời
Tâm hồn rộn ràng phơi phới
Duyên tình vẹn nguyên như mới
Sum vầy bên nhau Tết thêm tươi vui
Chúc Tết an vui mọi nhà hah
Năm mới thêm nhiều đào hoa
Thêm tài lộc xanh như lá
Gia đình đoàn viên vui quá
Khắp miền quê hương Tết nay rộn rã hah
Chúc Tết an nhiên mọi nơi hoh
Quên hết âu lo cuộc đời
Tâm hồn rộn ràng phơi phới
Duyên tình vẹn nguyên như mới
Sum vầy bên nhau Tết thêm tươi vui",vui 
Con Sẽ Về,"Dòng thời gian cứ trôi qua
Lại một năm xa quê nhà
Người người cứ thế bôn ba
Chờ ngày về thăm ông bà
Dưới mái nhà cùng sum vầy đón xuân về
Đường dài con bước chông gai
Bạn bè sánh bước tương lai
Chẳng hề hay biết mẹ già
Chỉ chờ mong con về nhà
Gói bánh cùng con ngồi quanh bếp hồng khi xưa bé thơ Ối a câu ca mẹ ru đành lòng con quên rồi
Ối a bao nhiêu mảnh đời chỉ cầu mong bên mẹ
Đếm từng phút giao thừa
Trông trời sáng hái nhánh lộc ngoài ô cửa
Ối a ai ơi hãy về nhà dù nơi xa
Ối a có mấy mùa xuân còn mẹ bên ta
Để lòng vẫn biết rằng
Nơi mùa xuân chờ ta là nơi quê nhà
Rồi con lại thấy nhiều cuộc đời ngoài kia sóng gió bủa vây
Chờ đợi một ngày được đoàn tụ cùng một mái ấm vòng tay
Không như bao người đón tết bên người thân gia đình cứ thế một mình buồn vui lặng thinh
Giọt mồ hôi rơi, thấm ướt đôi vai chỉ mong rằng
Ngày mai tới, trên những con đường nơi ta tìm về một chút yên bình
Một chút dư vị gia đình.
Ối a câu ca mẹ ru đành lòng con quên rồi
Ối a bao nhiêu mảnh đời chỉ cầu mong bên mẹ
Đếm từng phút giao thừa
Trông trời sáng hái nhánh lộc ngoài ô cửa
Ối a ai ơi hãy về nhà dù nơi xa
Ối a có mấy mùa xuân còn mẹ bên ta
Để lòng vẫn biết rằng
Nơi mùa xuân chờ ta là nơi quê nhà",vui 
Tết Bật Nóc Nhà,"Là khi video game vừa mới có Nhanh
Tiệm net kia vừa khai trường ở đâu ngõ
Bán cháy
Chẳng ai gì trời đắng do
Học về là chạy ngay vô
Nhưng mẹ ra bắt được thi về đòn no Shhh
Hôm qua ngày khi team đang comeback Yeah yeah
Từ hướng tay chật nghe có thằng ăn tạt
Mắc thì nhâu miệng mèo mọng
Việc nhà thì mày không lo
Đi học xong trốn vô đây gàn mày to1,2,3,4,
Alo anh em 5 phút nữa tôi không vô trận
Nghĩa là tôi đã đi xa bờ
Con yêu mẹ nhất luôn
Không bao giờ nói xua bao giờ
Vì mẹ hiền hậu của con tính tình dễ thương
Anh em đừng suối tôi
Đừng suý tôi! Tôi yêu mẹ nhất thôi!
Mẹ ơi con xin nốt phán may con văn !5h chiều tan sở,gặm xong ổ bánh mì đang dở
Hẹn anh em tối nay solo mà cạt em boss đàn thang thở
Tình nhắn anh chưa xem à?
Đâu?
Mê game hơn mê em à?
Làm gì có! Nay anh hơi mệt,ngủ sớm nhá! Em ngủ ngon nè! Mua mua mua!
Ok boss đã đi ngủ,anh em đâu rồi thêm slot anh thôi nào?
Dịch vụ copy, gặp nhau ở lobby,chiến từ ải đến PVP!
Ủa khoan, có cái tên quen quen
Avatar Ủa game bên trong game?
Tôi chết rồi Văn mẫu hồi nãy
Gọi như thua boss rồi
Vàng chân Được vai 3 phút này cao nhân
Xin em tha chút
Đánh boss Đang xùng Mà thông báo cứ văng tùm lum
Ờ Cứ thế này làm sao thoát khỏi vòng quay
Khó chịu Có lẽ đành phải mút tay em rồi bây15 phút nữa mở lại
Oh xóa đi Anh em vào đập phá đi Yeah
Lát vật thông báo lên trả  sau
Bao lên cái trăm cuộc
Thế anh online mà sao không trả  em?
Nhắn quá trời mà anh chẳng tìm xem
Chưa anh nói rõ xem 1 lần bỏ game2 lần bỏ game,3 lần bỏ hết Xá!
Khi những bông mai đang khoe sáp
Tết tết tết tết tết tết
Lạp cả 5 giờ gác chân cầm chuột bán
Sướng không gì bằng bỗng âm thanh vòng dưới bếp
Đi ra lâu bàn mau lên
Game gì mà game cuối năm rồi vẫn còn game1, 2, 3, 4, alo anh em 5 phút nữa tôi không vô trận
Nghĩa là tôi đã đi xa bờ
Anh yêu và nhớ luôn
Không bao giờ nói ru ông bao giờ
Vì vợ hiền của anh tính tình dễ thương
Anh em đừng suối tôi
Ơi yêu vợ nhớ thôi
Vợ ơi anh xin nốt phát xong anh nghe 
Tuy anh hơi mê game và anh em chuyến hữu
Nhưng mà riêng tấm thân nguyện để em chiếm hữu
Mê game mê anh em là chuyện anh khó tránh
Nhưng mà riêng mỗi em là mê trọn đời
Anh yêu vợ nhớ luôn
Không bao giờ nói dùa
Vì vợ hiền của anh tính tình dễ thương
Anh em đừng suối tôi
Tôi yêu vợ nhất thôi
Vợ ơi anh xin nốt ván xong anh nghe 
Boss tui boss tui
Phải làm cho boss vui boss vui
Giờ thì anh em mình vào game chiến cho Tết vui
Boss tui boss tui
Phải làm cho boss vui boss vui
Giờ thì anh em mình vào game chiến cho Tết vui
Boss tui boss tui
Phải làm cho Boss vui Boss vui
Giờ thì anh em mình vào game chơi cho tết vui
Boss vui Boss vui
Phải làm cho Boss vui Boss vui
Giờ thì anh em mình vào game chơi cho tết vui",vui 
Tết Đã Về Đây,"Tiếng pháo hoa chào một năm mới, Én tung bay khắp trời
Mừng tết đã về đây, Cùng với bao phước lành sẽ tới
Phố đông vui người đi chơi tết, đào nở tươi khoe sắc gọi mời
Ông bà, cháu con, nhà nhà cất vang tiếng cười
Bao buồn vui, ta chẳng lo , để năm nay hạnh phúc bên đời
Xuân đẹp tươi, Trao niềm vui, trong lòng phơi phới
Cùng gửi nhau câu chúc , chúc an khang, như ý phát tài
Quây quần với nhau, Chào Tết đến
Mừng nằm mới đến rồi, chúc muôn nhà luôn ấm no sum vầy
Mọi may mắn sẽ luôn được mang đên người người tết nay
Một mùa Tết đến rồi, Chỉ mong là Tết mãi luôn trào dâng niềm vui
Hòa tiếng ca chúc mừng năm mới
Một năm mới đến rồi, chúc ông bà sức khỏe luôn tràn đầy
Cầu hạnh phúc ấm êm được mang đến nhà nhà tết nay
Một mùa Tết đến rồi, Chỉ mong là Tết mãi luôn trào dâng niềm vui
Ta hát vang chúc mừng năm mới",vui 
Cơm Đoàn Viên,"Tết này không như tết qua
Con đi làm xa, con không ở nhà
Nhớ mẹ, nhớ em, nhớ cha
Nhớ cơm mẹ thổi, canh xào khổ qua
Ấy à, ấy ơi, ấy a
Nhớ nơi ấy lắm, ấy à, ấy ơi
Chốn này rộn rã pháo hoa
Mà cô đơn lạ chẳng bằng nhà ta
Thành phố lớn Tết đến càng cô đơn
Kẻ bôn ba chỉ muốn quay lối về nhà
Về bên nhau nghe nàng xuân kể chuyện
Tết đong đầy bữa cơm nghèo đoàn viên
Ngỡ sẽ gánh vác chút nhọc nhằn thay cha
Nhưng biết đâu là mỗi xuân mẹ mỗi già
Ngỡ sẽ gánh thay mẹ một chút vất vả
Nhưng biết đâu là chỉ thêm nặng vai cha
Ấy à, ấy ơi, ấy a
Nhớ nơi ấy lắm, ấy à, ấy ơi
Chốn này rộn rã pháo hoa
Mà cô đơn lạ chẳng bằng nhà ta
Thành phố lớn tết đến càng cô đơn
Kẻ bôn ba chỉ muốn quay lối về nhà
Về bên nhau nghe nàng xuân kể chuyện
Tết đong đầy bữa cơm nghèo đoàn viên
Ngỡ sẽ gánh vác chút nhọc nhằn thay cha
Nhưng biết đâu là mỗi xuân mẹ mỗi già
Ngỡ sẽ gánh thay mẹ một chút vất vả
Nhưng biết đâu là chỉ thêm nặng vai cha
Huh....
Ngỡ sẽ gánh vác chút nhọc nhằn thay cha
Nhưng biết đâu là mỗi xuân mẹ mỗi già
Ngỡ sẽ gánh thay mẹ một chút vất vả
Nhưng biết đâu là chỉ thêm nặng vai cha
Con muốn về nhà ở bên mẹ, bên cha",buồn 
Nhà Là Nơi Ta Trở Về,"Nhà là nơi ta quay về, nơi cho ta yên bình Dù đi thật xa nơi đâu cũng muốn về nhà
Nhà là nơi ta sum vầy, nơi con tim đong đầy Dù đi thật xa vi vu cùng với trời mây
Ai cũng có một nơi để trở về Ăn cơm canh cua cùng trứng cà chua
Ai cũng có ước mơ cho riêng mình Chỉ xin đừng quên về nơi ta được đặt tên Nhà là nơi ta trở về nơi ta tìm về Nơi tim ta bình yên như ngày đầu tiên Nhà là nơi ta trở về nơi ta tìm về Nơi ta ôm con mèo ngồi ngoài hiên
Nhà là nơi bao bộn bề lo toan cận kề
Dù mang nơi đâu về cũng chợt tan biến Nhà là nơi ta trở về, nơi ta tìm về
Nơi ta luôn luôn được cười hồn nhiên
Ai còn đang nơi xa, ai chưa về nhà Nhanh chân lên đi khi trời sắp tối
Ai còn đang nơi xa, ai không thể về nhà Thì hãy nhớ rằng gia đình luôn chờ ta",nhớ nhung 
Điệu Đà,"Mùa xuân đang ghé đến
Nên mặc gì
Đi chợ hoa cho xinh?
Màu gì đang hot nhất Năm mới ta bắt ngay cho kịp trend
Nhà mình nên mix match
Cho cả năm yên vui luôn luôn thuận hòa Còn vài hôm tới tết
Rất nhanh đây mà...

Kìn cha nà!''
Quần áo mới cho cả nhà
Nhìn ba rất phong độ và
Mẹ duyên dáng thật tươi U50 vẫn luôn mặn mà Thật nhiều phong cách cho cả nhà Từ cá tính sang hiền hòa Người cao tuổi thời trang Ton sur ton quý ông bà Cả nhà vẫn luôn thời trang Không đồ hiệu Mà vẫn luôn cười vang
Khi bên nhau đón xuân rộn ràng Đón xuân thời trang Thơm điệu đà Ngập sắc hương mùa xuân Thêm thơm tho, Tết thêm điệu đà!
Tết này mặc gì cho xinh
Cả nhà phải thật lung linh Mỗi mùng một màu pantone
Thêm thơm tho, Tết thêm điệu đà!
Biến nhà thành sàn runway
Monday to da Sunday
Croptop to da high waist
Thêm thơm tho, Tết thêm điệu đà!
Do you wanna show me?
I wanna show you
My name is Phương Mỹ Chi Luôn vui tươi Thêm lối sống Tết trendy
Do you wanna show me?
Come on.
Oh I wanna show you
My name is Phương Mỹ Chi
Luôn vui tươi Thêm lối sống Tết trendy
Mẫu nhà em
Hông có tiếng Nhưng có miếng Miếng hài
Mẫu duyên dáng Đùa mấy tiếng Hổng rớt miếng Mỗi lẫn mẫu xuất hiện Sàn nhà thành sàn diễn Bling bling
Ring ding ding Nhận kèo Xông đất
Bao là lung và linh Cả nhà vẫn luôn thời trang Không đồ hiệu Mà vẫn luôn cười vang
Khi bên nhau đón xuân rộn ràng Đón xuân thời trang Thơm điệu đà Ngập sắc hương mùa xuân Thêm thơm tho, Tết thêm điệu đà!
Tết này mặc gì cho xinh
Cả nhà phải thật lung linh Mỗi mùng một màu pantone
Thêm thơm tho, Tết thêm điệu đà!
Biến nhà thành sàn runway
Monday to da Sunday
Croptop to da high waist
Thêm thơm tho, Tết thêm điệu đà!
Mùi hương ngây ngất Nét xuân thì
Hương ai tinh tế Đến diệu kỳ Mùi hương ai đó
Nét nhu mì
Bừng thơm ngát Trên đường đi đón xuân
Xuân là phải xinh
Diện đồ cho năm này Thiệt lung linh Xuân là cạnh bên
Người yêu thương Thật vui giây phút gia đình Năm cũ đã qua
Cầu cho ta
Một năm luôn an lành và
Giao thừa nâng ly
Mừng một năm Kề bên nhau an vui
Thêm thơm tho, Tết thêm điệu đà!
Tết này mặc gì cho xinh
Cả nhà phải thật lung linh Mỗi mùng một màu pantone
Thêm thơm tho, Tết thêm điệu đà!
Biến nhà thành sàn runway
Monday to da Sunday
Croptop to da high waist
Thêm thơm tho, Tết thêm điệu đà!",vui 
Tết Đến,"Vừa chớp mắt ấy mà
Đến lúc tạm biệt năm qua
Lại được trở về với nhà
Sau bao ngày làm ăn xa
Từ trẻ tới già
Nhà nhà thăm hỏi vài câu
Li xì với quà
Chụp choẹt tạo thêm vài pose
Và ngàn hoa đang tung tăng
Thi đua khoe sắc màu
Oh baby đón xuân về
Chờ đợi giây phút giao thừa
Pháo hoa đang nở rộ hân hoan
Một bài ca lúc giao mùa
Cảm xúc leo trên từng nấc thang
Lại được cùng với gia đình
Quanh phố xá lượn lờ đông vui
Lalalala sắp xếp mọi việc xong xuôi
Hú la la hú la la
Chào mừng một năm mới đã đến rồi
Hú la la hú la la
Tạm biệt một năm cũ đã qua rồi
Tết đến rồi
Kí ức năm qua khép lại
Đón một khởi đầu mới
Tết đến rồi
Tết đến mang niềm vui
Và cho những tiếng cười
Trong từng ngôi nhà
Sắc xuân ngập tràn con đường
Người người hỏi thăm
Phố đông hơn bình thường
Chúc không có phiền muộn
Đừng để nước mắt trên mi mình tuôn
Chúc an khang thịnh vượng
Gửi đến với tất cả
Những người mình thương
Chim kêu ríu rít
Báo hiệu mùa xuân đã đến nơi đây
Tự nhủ lòng mình
Và hứa với bản thân
Sẽ tốt hơn mỗi ngày
Dù chỉ là 1%
Chẳng cần gì nhiều
Chỉ cần mình tốt hơn 1%
Và ta vẫn có nơi để trở về
Tết đến gần kề
Những giai điệu ngân vang
Nào ta cùng
Hú la la hú la la
Chào mừng một năm mới đã đến rồi
Hú la la hú la la
Tạm biệt một năm cũ đã qua rồi
Tết đến rồi
Kí ức năm qua khép lại
Đón một khởi đầu mới
Tết đến rồi
Bão táp thì về nhà
Thuận lợi chuyện làm ăn
Thì cũng đi về nhà
Bận rộn việc cả năm
Thế nhưng cũng đi về nhà
Gửi vài  hỏi thăm
Cùng với mấy bịch quà
Đang yêu cũng đi về nhà
Tình trạng còn độc thân
Thì cũng đi về nhà
Tạm biệt một năm cũ
Với những chuyện buồn đã qua
Và giờ là lúc quay về nhà
Nào ta cùng
Hú la la hú la la
Chào mừng một năm mới đã đến rồi
Hú la la hú la la
Tạm biệt một năm cũ đã qua rồi
Tết đến rồi
Kí ức năm qua khép lại
Đón một khởi đầu mới
Tết đến rồi
Tết Tết Tết Tết đến xuân đến
Tết Tết Tết
Tết đến xuân đang về
Tết đến đây rồi
Kí ức năm qua khép lại
Đón một khởi đầu mới
Tết đến rồi",vui 
Tết Ngọt Sớt,"Giờ ai cũng đang chờ xem bánh chưng có nhân gì?
Tết lại đến, một năm khó khăn lại vừa qua
Ôi gần xa, nhìn ai cũng đăng đăng bộn bề
Tết đến, tết đến mà sao bất ổn vậy ta?
Tết xin đừng khó tính, ai cũng mong tết trong yên bình
Nhường nhau bớt nhau một câu
Bù cho cả năm luôn vội vàng
Giờ tốt nhất luôn cười tươi Tết vui nhẹ nhàng
Mình thương lấy nhau thì cho, cho dù đắng cũng ngọt
Cả năm ai cũng mệt rồi
Một câu ngọt sớt muôn điều thảnh thơi
Tết đây ngọt sớt xin mời
Đường Biên Hòa sớt chia ngọt, ơi, mà sớt chia ngọt lành với nhau
Tết xin đừng khó tính, ai cũng mong tết trong yên bình
Nhường nhau bớt nhau một câu
Bù cho cả năm luôn vội vàng
Giờ tốt nhất luôn cười tươi Tết vui nhẹ nhàng
Mình thương lấy nhau thì xin, xin hãy hát
Tết nhớ cùng nhau
Sớt ngọt chia bùi
Cầu cho năm mới
Cười quên nắng đời
Tết nói  hoa
Có đường Biên Hoà
Ngọt thêm đôi chút
Tình trao đủ đầy
Cả năm ai cũng mệt rồi
Một câu ngọt sớt muôn điều thảnh thơi
Tết đây ngọt sớt xin mời
Đường Biên Hòa sớt chia ngọt, ơi, mà sớt chia ngọt lành với nhau
Tết ngọt sớt, hà!",vui 
Cố Tri,"Khi nhành đào xuân lộc biếc khai hoa, tân niên rồi
Nẻo đường hành hương, muôn sắc dương gian hân hoan mừng
Gió mây gửi  phương xa, người nhớ hay quên mỗi khi xuân về, tương phùng Rót nhau chén rượu hàn huyên, ôn lúc bôn ba bước chân phong trần Cám ơn cố nhân đã từng cùng ta phiêu du trong kiếp nhân sinh cuồng quay
Với nhau nếm mật nằm gai, biển lửa sông gươm đã mấy mươi năm không rời
Sóng vai chinh chiến xông pha khắp chốn Tương Dương thoả cơn tung hoành, bạn ơi Vấn vương ánh mắt thân thương, trong vắt như sương, khiến ta si tình một đời
Phong sương phủ hai thập kỷ, ký ức vẫn chưa nhoè mờ
Những hành trình đầy gian khó, nước mắt như mới hôm qua
Nay uy nghi đài cao nhưng ta từng ở dưới đáy vực Đã trống vắng bước bên đời chẳng ai chia phiền ưu, để rồi trái tim tìm thấy nhà
Có nhau Hoa Sơn - Trường Giang hề gì, ta đồng hành mãi ngàn năm
Cám ơn cố nhân đã từng cùng ta phiêu du trong kiếp nhân sinh cuồng quay
Với nhau nếm mật nằm gai, biển lửa sông gươm đã mấy mươi năm không rời
Sóng vai chinh chiến xông pha khắp chốn Tương Dương thoả cơn tung hoành, bạn ơi Đến đây yêu dấu chân phương, mơ giấc hoa niên tắm trong huy hoàng tuyệt vời
Cùng nhau ta viết nên câu chuyện Truyền Kỳ
Vạn lương duyên Võ Lâm đan thành mộng đẹp thanh xuân
Cảm ơn cố nhân đã đến với ta chân thành, để sưởi ấm cho đêm đông lạnh lùng hoá xuân Hành trang nay có thêm bao câu chuyện, đầu rồng khắc lên trên vương miện, ngàn bia hiển danh
Ánh trăng sáng soi mở lối tiên phong ra trận, một chương mới cho ta ước vọng cùng nhau Thành đô biên cương xa xôi góc trời, ở cạnh tri âm không muốn ta... chia rời...",nhớ nhung
