name_song,lyric,label
nhạt nhòa mưa phai,đừng ôm bao buồn vương đáy mưa rơi kí ức khó phai phôi hạnh phúc xôi đành chôn giấu tình yêu tim bao nghẹn ngào buông bàn chẳng lí mưa dần mờ phai đêm ôm đơn mưa rơi tí tách hiên lạnh buốt vòng ấm êm thân quen vụn vỡ đi hạt mưa rơi ngỡ tiếng chân giấc mơ nuôi hy vọng mưa đành chôn giấu tình yêu tim bao nghẹn ngào buông bàn chẳng lí mưa dần mờ phai đêm ôm đơn mưa rơi tí tách hiên lạnh buốt vòng ấm êm thân quen vụn vỡ đi hạt mưa rơi ngỡ tiếng chân giấc mơ nuôi hy vọng mưa nhạt nhòa hạt mưa mưa tuôn nhạt nhòa tình yêu đôi bàn buông chờ dựng xây tình yêu mấy sao đi nụ cười mịt mù mưa giăng lối đêm tối mưa lẻ loi đọng câu lau vết mưa đầu môi mưa trôi đi xôi thành đôi yêu thương phai ôm đơn mưa rơi tí tách hiên lạnh buốt vòng ấm êm thân quen vụn vỡ đi hạt mưa rơi ngỡ tiếng chân giấc mơ nuôi hy vọng mưa hạt mưa rơi ngỡ tiếng chân giấc mơ nuôi hy vọng mưa,buồn
cứ tưởng thế nào,hôm môi hôn cò n sao lứa đôi vội cất nỗi buồn khóe mắt mặc tim đau trăm vết cắt ánh sá ng hy vọng tắt sao sai hay sao yêu chẳng thể đi mặt bao nhiêu đôi ngoảnh đơn côi vứt vứt yêu sao chẳng tương lai chông gai vội say goodbye sao tưởng hóa tựa mưa rào mau đành chia hai ta chẳng cò n cã i vã tất đành lạ trời rộng bao la tất ta tập quên sống cạnh nhành hoa héo úa chẳng tha thiết bao mùa đánh lựa yêu sao chẳng tương lai chông gai vội say goodbye sao tưởng hóa tựa mưa rào mau đành chia hai ta chẳng cò n cã i vã tất đành lạ trời rộng bao la tất ta vơi chẳng đứng đợi bao trăm khơi chẳng dứt khoát buông lơi hẹn ước thời rạng ngời yêu đời liệu chia chấm hay dày vò đứng ngược hướng gió ánh mắt đắn đo tình yêu yêu thua tất tổn thương tất ta,buồn
yêu em hơn mỗi ngày,nắm đôi bàn bé tiến lễ đường mai hai trở thành ôi hạnh phúc vô bờ khó nhường chút đong phút rót tai yêu vị nắng mai hôm chẳng hôm yêu đầu tóc mây hành trình yêu rạng ngời đời may mắn yêu gian chắn định mệnh tình yêu chẳng hành trình yêu tuyệt vời đời mãi ngắm gian thước phim hàn quốc thích nam câu saranghae đầu thư cảm ơn cục vàng yêu rước nàng okay tiếp phép bao rất cứng đầu sao ta thấu ta thương yêu tương lai chẳng mơ bộn bề lo âu u sầu vui đi cạnh cạnh đi đi đi hạnh phúc chẳng đời chồng yêu hành trình yêu rạng ngời đời may mắn yêu gian chắn định mệnh tình yêu chẳng hành trình yêu tuyệt vời đời mãi ngắm gian thước phim hàn quốc thích nam câu saranghae chẳng tuyệt vời giới ta yêu tuyệt vời bao nhiêu ta giới andiez mong nửa kia thấu lắng chia sẻ,yêu thương
một phút,bao chẳng ngàn cất tim đôi môi lãng phí chẳng cạnh chẳng yêu mỉm cười đi yêu thay mong ước chúc vui mặc lề hạnh phúc phút giây ta thước phim ước thực tế thời gian ngừng trôi hỡi phút đứng mặt phút phút mẽ ta lối đi chẳng thể bây chẳng giá giá giá ánh mắt yêu mỉm cười đi yêu thay mong ước chúc vui mặc lề hạnh phúc phút giây ta thước phim ước thực tế thời gian ngừng trôi hỡi phút đứng mặt phút phút mẽ ta lối đi chẳng thể bây chẳng giá giá giá trái tim bây chẳng thể sai sai mãi yêu trái tim phút đứng mặt phút phút mẽ ta lối đi chẳng thể bây chẳng giá giá giá ánh mắt,vui
chờ đợi có đáng sợ,hoàng hôn hắt hiu vệt mong manh dòng xe nối đuôi trôi bàn vốn thân quen chẳng nỗi ùa tình yêu nhiên chẳng hứa sao quên nụ hôn đánh rơi nhịp yêu thương kết thúc kỉ niệm thời đoán sao đôi nhầm chuyến xe ta chẳng ta dừng gom vệt nắng trời thắp hi vọng trở chờ đợi sợ chờ bao hoàng hôn nhiên chẳng tình yêu nhiên trôi nụ hôn đánh rơi nhịp yêu thương kết thúc kỉ niệm thời đoán sao đôi nhầm chuyến xe ta chẳng ta dừng gom vệt nắng trời thắp hi vọng trở chờ đợi sợ chờ bao đôi nhầm chuyến xe ta chẳng ta dừng gom vệt nắng trời thắp hi vọng trở chờ đợi sợ chờ bao chờ đợi sợ chờ đợi sợ hỡi,buồn
mãi mãi sẽ hết vào ngày mai,đừng yêu trọn kiếp mai sao đường đời đổi thay mau ta yêu đừng trùng khơi tận giới lỡ chân trời lạc hứa ta chẳng thể yêu đừng phù phiếm yêu chân thành trôi rất lỡ giây ta trở thành khứ hỡi ngỡ ta yêu đời sao hôm đổi thay tình yêu thể kia duyên tình thể vẹn đôi thời gian gian thay màu trái tim lầm than liệu ta yêu trọn kiếp trọn hơi thở yêu đừng phù phiếm yêu chân thành trôi rất lỡ giây ta trở thành khứ hỡi ngỡ ta yêu đời sao hôm đổi thay tình yêu thể kia thể thành đôi vết thương yêu mơ chẳng phép màu bàn rời ngỡ ta yêu đời sao hôm đổi thay tình yêu thể kia duyên tình thể vẹn đôi ôm nỗi đau đi,buồn
anh đánh rơi người yêu này,đêm nhung ban chiều ghé mơ mộng đánh rơi yêu chẳng ta vội vàng ngang đường phố thênh thang sao trái tim lưu lạc tim chẳng thương chút ngại ngùng vấn vương quen mong sao ta lối nhẹ nhàng chẳng lạ ta giây phút tình cờ tiếng tim vang mai hay hôm sao mấy tình yêu tình cờ đường đời dự báo hôm mưa chẳng yêu hay đón mong ta yêu phút giây thương chút ngại ngùng vấn vương quen mong sao ta lối nhẹ nhàng chẳng lạ ta giây phút tình cờ tiếng tim vang a lot like love a lot like love a lot like love a lot like love a lot like love yeah thương chút ngại ngùng vấn vương quen mong sao ta lối nhẹ nhàng chẳng lạ ta giây phút tình cờ tiếng tim vang,vui
một đời,yêu chẳng ngại đường phố hoa bay bao sắc màu bướm chẳng buồn khúc ca màu yêu thương hôm đôi ta mãi gió mùa đông ghé chẳng lo phút giây mãi mãi ta mỉm cười tương lai hôm đời thương đời yêu đoạn đường tương lai ta sẻ chia khốn khó đời mãi rời tình yêu đời ta đời đi giận hờn buồn vui phong sóng gió nở nụ cười xứng đời lo toan muôn lối ta đời thênh thang đèn hải đăng chớm tắt ánh mắt ta ngỡ chốn hoang sơ khô cằn phút giây hai ta khúc hòa ca gửi đời chẳng chữ lìa đời thương đời yêu đoạn đường tương lai ta sẻ chia khốn khó đời mãi rời tình yêu đời ta đời đi giận hờn buồn vui phong sóng gió nở nụ cười xứng đời lo toan muôn lối ta đời thênh thang đời thương đời ta đời đi giận hờn buồn vui phong sóng gió nở nụ cười xứng đời lo toan muôn lối ta đời thênh thang nở nụ cười xứng đời lo toan muôn lối ta đời thênh thang,yêu thương
bao tiền một mớ bình yên,mười văn phòng đèn hôm thâu suốt đêm bàn chân đau mỏi nhức tựa lưng chợp mắt dặn sống êm đẹp hạnh phúc ta đi yêu thương mấy bữa cơm đợt công hay dèm pha rầy la xót òa khóc vô vọng cành lá đông rơi khổ đau vơi đời buồn mưa tạnh mây tan trời quang đừng buông xuôi dàng lắm phút chốc lạc lối hồn nhiên chút mặc âu lo ghìm chặt đôi vai mặc tiếng thở đập hư gục ngã má hồng cười ta may mắn hoa mọc sa mạc cằn cỗi mua đắn đo đừng lắng lo dèm pha đừng quan tâm vấp ngã yếu chẳng thu phí ước mơ mơ giây phút mây trời ban đừng buông xuôi dàng lắm phút chốc lạc lối hồn nhiên chút mặc âu lo ghìm chặt đôi vai mặc tiếng thở đập hư gục ngã má hồng cười ta may mắn hoa mọc sa mạc cằn cỗi kia vụn vỡ tỉnh giấc mơ mai chẳng buốt giá dày vò tâm can yếu đuối bao nhiêu kiếm bao nhiêu tiền đổi mớ bình yên chẳng mua mần bình yên chứa chan nhân gian gục ngã má hồng cười ta may mắn hoa mọc sa mạc cằn cỗi,yêu thương
về nghe mẹ ru,tích tắc chẳng hay mấy trôi nghiệp tựa chân ghì chỗ lắm buông mắt tuôn ngoảnh mặt đường hai bàn trắng kỳ vọng trông mong mẹ chờ mẹ chờ thành công will that day really come to me mother will that day really come to me mother đường dường mỏi mệt thèm peter pan chẳng ngại ngần chẳng sao đời mong đợi trái tim thảnh thơi khó khăn chẳng sao mẹ ru quê thăm bến đò xưa lũy tre đầu làng bờ lao xanh xanh thắm giọt mưa mẹ trông ngóng mong đêm bây hỡi ru hời hò xang xê quan liu ú quàn liu hò xang xê quan liu ú quàn liu ta vội vã trọn kiếp sao đi mẹ ru khoác thân tiếng cười phong sóng gió mẹ ru giật trôi thân yêu ta gió châu báu ngọc ngà vinh hoa sánh câu hò mẹ ru thương yêu đường dường mỏi mệt thèm peter pan chẳng ngại ngần chẳng sao đời mong đợi trái tim thảnh thơi khó khăn chẳng sao mẹ ru quê thăm bến đò xưa lũy tre đầu làng bờ lao xanh xanh thắm giọt mưa mẹ trông ngóng mong đêm bây hỡi ru hời hò xang xê quan liu ú quàn liu suốt đời mẹ trông ngóng tóc trắng mây trời môi nhạt màu son mải mê chốn mẹ già đêm héo hon chim rừng non lìa xứ sở thương cội hoa tím lục bình sông quê mòn nổi quê hương mãi muôn đời trái tim hò xang xê quan liu ú quàn liu hò xang xê quan liu ú quàn liu,yêu thương
có ai ở đây không,trống vắng màn đêm mong rời đi thăm câu dòng đời mấy sót rất đi giây dối thoáng thản câu mộng mơ bây nỗi gửi sai mai vội ngờ chờ chẳng cớ sao hy vọng thương ôm yếu mềm bớt trống dòng đời mênh mông vỡ đôi quãng đường đời bớt xôi yêu đợi trông chiều lối cũ ta sống chẳng xoay quanh ta cạnh ta già đếm ta đi tiếng thở ơn đi sao ngóng trông cõi chết nụ cười quên kế đời êm đềm câu mộng mơ bây nỗi gửi sai mai vội ngờ chờ chẳng cớ sao hy vọng thương ôm yếu mềm bớt trống dòng đời mênh mông vỡ đôi quãng đường đời bớt xôi yêu đợi trông chiều lối cũ ta sống chẳng xoay quanh ta cạnh ta già đếm ta đi,buồn
ta đã vất vả rồi mà,trời mưa rơi hôm hơi mệt nghỉ ngơi cố gắng thảnh thơi đi khắp tuyệt đẹp đời hạt mưa rơi hiên ta cố gác bình yên nỗi phiền thầm mong ước vui sướng gian bờ vai ghì chân yêu thương thời hoàng kim ta đổi lạnh giá đổi mộng mơ cất đi giọt mắt âu lo tâm tư tan vỡ thời hoàng kim đời uổng phí ta chẳng thể tiếc nuối mong dỗi hờn mỏi mệt ta vất vả đói no lạnh run vai ấm áp ta tương lai rộng hạt mưa rơi hiên ta cố gác bình yên nỗi phiền thầm mong ước vui sướng gian bờ vai ghì chân yêu thương thời hoàng kim ta đổi lạnh giá đổi mộng mơ cất đi giọt mắt âu lo tâm tư tan vỡ thời hoàng kim đời uổng phí ta chẳng thể tiếc nuối mong dỗi hờn mỏi mệt mãi lê thê bao ta trở gió đông lạnh lùng phủ mờ đôi mắt dấu yêu rơi lệ ta đêm đen kéo đời sao hai lối thời hoàng kim ta đổi lạnh giá đổi mộng mơ cất đi giọt mắt âu lo tâm tư tan vỡ thời hoàng kim đời uổng phí ta yếu đuối mong dỗi hờn mỏi mệt ta vất vả,vui
nói em không tin,xưa tỏ lối hàng rêu luyến lưu chút bao buông xuôi nhiên nắng đi bóng hiên giấc mơ hòa khổ đau thấu mắt đành bây quên sống bao trôi đi chia li dám đi ngây thơ trở yêu ngây thơ bao tổn thương trớ trêu ngu ngơ nuối tiếc bơ vơ sai đầu chờ ngóng bao mùa dần trôi chẳng buồn vui màu mắt bờ môi bao tương tư chút hàn huyên đi chốn bình yên khổ đau thấu mắt đành bây quên sống bao trôi đi chia li dám đi ngây thơ trở yêu ngây thơ bao tổn thương trớ trêu ngu ngơ nuối tiếc bơ vơ sai tỉnh giấc màn đêm buông tàn chẳng thể níu rối tung nhung vời vợi đi bây sống bao trôi đi chia li thể đi ngây thơ tưởng quên ngây thơ tưởng kề tóc thềm môi hôn mãi chẳng sai đầu,buồn
bạn trai,trai bao ta gương mặt nhăn nhó mắt tim đau ta chẳng dối trắng trợn to gan thay băng bó vết thương sâu chà đạp chẳng thùng rác tâm tư xả gian khó quan hệ độc hại hại chết giá trị sử dụng vứt đi đau phết chết đói đi nồi cơm thiu vẻ đam mê điện ảnh ban netflix and chill thể mong tờ giấy trắng tinh vò nát phẳng phiu lửa rơm bén sao đám lửa mãi liu diu okay chân thành thân sai chủ đích hay vô tình chẳng giáp mười hai tình yêu câu cười chẳng quyền cười ừm đấy rốt chẳng quyền cười bao kỉ niệm đẹp mấy ta ta đầu mắt tim chẳng đau đơn giản chờ đêm ta trở đi đừng hò hẹn nề cuz i m not your boyfriend boyfriend boyfriend or another boyfriend yeah yeah yeah yeah yeah yeah yeah đời chân thành ao ước đời đỗi kinh ngạc coi đàn món đồ tiên trách kỉ hậu trách nhân suy đi thể rơi ta hay tình yêu sai chắn thể bao thân đừng phút hoang dại giá trị rẻ rúng cảm giác hạnh phúc mong manh cạnh tội lỗi ùa vây quanh ta phụ nữ ta nằm vòng quan hệ máy giặt chỗ xả phơi a secret makes a woman woman khơi ta ràng ban nhá nhem trời mưa lất phất lẽ thua phơi sợ tất trai đi chẳng xứng gian dối đừng tổn thương ham thời dối trá ta tình yêu ổn đừng đùa trái tim sắt đá thổn thức bao kỉ niệm đẹp mấy ta ta đầu mắt tim chẳng đau đơn giản chờ đêm ta trở đi đừng hò hẹn nề cuz i m not your boyfriend boyfriend boyfriend or another boyfriend yeah yeah yeah yeah yeah yeah yeah i m not your boyfriend woo woo woo i m not your boyfriend woo woo woo i m not your boyfriend go back to your boyfriend,vui
lò vi sóng,vắng khuya cơm nguội cá khô chan canh xong giá đêm bữa ta thể ngắm cười vui ước ao rất thần kì mua ấm no vi sóng hờn trách mặt lầm lì ước mong ta ấm êm lò vi sóng yêu thương trở lò vi sóng cướp đi bao bộn bề lò vi sóng khất đi thề mai thời gian nợ chút hơi ấm gian vơi đi phiền muộn chút hơi ấm lau bớt má đi sầu tuôn chút hơi ấm bao trái tim nguội lạnh chút hơi ấm tâm hồn mỏng manh gió tiếng thầm đêm ngóng trông yêu dấu sao bữa cơm to tiếng giận hờn ta dần lạ hay bữa cơm nóng canh chẳng hay râu tôm nấu ruột bầu ước mong vi sóng thần kì ước mong ta ấm êm lò vi sóng yêu thương trở lò vi sóng cướp đi bao bộn bề lò vi sóng khất đi thề mai thời gian nợ chút hơi ấm gian vơi đi phiền muộn chút hơi ấm lau bớt má đi sầu tuôn chút hơi ấm bao trái tim nguội lạnh chút hơi ấm tâm hồn mỏng manh mãi lặng lẽ ngỡ lò vi sóng thay đổi đôi ta đi cố gắng bao nhiêu thể hàn gắn tình yêu lò vi sóng yêu thương trở lò vi sóng cướp đi bao bộn bề lò vi sóng khất đi thề mai thời gian nợ chút hơi ấm gian vơi đi phiền muộn chút hơi ấm lau bớt má đi sầu tuôn chút hơi ấm bao trái tim nguội lạnh chút hơi ấm tâm hồn mỏng manh,vui
nửa đêm về nhà,màn sương lạnh căm dần tan màn đêm thăm hơi thở tan thành mây nỗi bủa vây rất kì lạ bình yên chờ hàng vạn ta mãi thiết tha giá mai lành mùa hè ngát xanh mùa đơn phố đông úa tàn kí ức đẹp giết chết trở ước ao sát mong đêm bao đêm bao đêm hao gầy bao đêm ngập tràn mộng mơ luyến lưu rời ngô nghê xưa đạp xe đón chiều mưa dạt vu vơ ngây thơ khờ dại đôi mươi lướt làn mây ta ta rong lạnh lùng u tối lối ta đi xưa cảm giác mờ phai kí ức chân hàng sân chờ ngóng hàng vạn ta mãi thiết tha giá mai lành mùa hè ngát xanh mùa đơn phố đông úa tàn kí ức đẹp giết chết trở ước sát mong đêm bao đêm bao đêm hao gầy bao đêm ngập tràn mộng mơ luyến lưu rời ngô nghê xưa đạp xe đón chiều mưa dạt vu vơ ngây thơ khờ dại đôi mươi lướt làn mây ta ta rong lạnh lùng u tối lối ta đi xưa,buồn
xin lỗi và cảm ơn,lỗi nửa thập kỉ tao mày thể kiếm tiền dựa ballad lỗi danh one hit wonder mày hoài nghi năng lực trời ban phát lỗi mày gánh vai giấc mơ mày tan nát lỗi tao quên mày rap cảm ơn đời lụa thể chờ may cảm ơn giới hạn tao tận chân bờ vực cảm ơn and thank god tao cảm ơn cảm ơn hiện cố gắng nghỉ mày hôm thể bất ngờ lỗi che phủ nỗi niềm giãi bày sẻ chia cảm ơn vứt đống suy cũ nát đón mẻ kia tao mừng mày dứt khoát ướt át chấp lìa tao mừng rất khó mày toả đời chẳng hoa sao thành công bất chấp thi thằng ốm yếu tao tao tham vọng đứng yên tiến tao lỗi tao quên mày xứng nghỉ ngơi yêu thương lỗi nửa thập kỉ tao mày thể kiếm tiền dựa ballad lỗi danh one hit wonder mày hoài nghi năng lực trời ban phát lỗi mày gánh vai giấc mơ mày tan nát lỗi tao quên mày rap cảm ơn đời lụa thể chờ may cảm ơn giới hạn tao tận chân bờ vực cảm ơn and thank god tao cảm ơn cảm ơn hiện cố gắng nghỉ mày hôm thể bất ngờ lỗi cảm ơn trân trọng giản đơn thản làn gió thoảng mơn trớn tâm hồn gai góc mày khóc thất bại đem gói cất nằm yên giấc vô ích đua đích mãi công kích thân hàng tá tổn thương tao mong mày ổn tất tưởng vô nghĩa tao khán giả ta vốn nhạc tao nhẹ nhàng chữa lành hoang tàn đơn giản tao tri ân thực hiện dở dang đừng đánh giá thân cố sống an nhàn mày hạng xoàng lỗi nửa thập kỉ tao mày thể kiếm tiền dựa ballad lỗi danh one hit wonder mày hoài nghi năng lực trời ban phát lỗi mày gánh vai giấc mơ mày tan nát lỗi tao quên mày rap cảm ơn đời lụa thể chờ may cảm ơn giới hạn tao tận chân bờ vực cảm ơn and thank god tao cảm ơn cảm ơn hiện cố gắng nghỉ mày hôm thể bất ngờ long time no see huh thay đổi bây tao hội mày sao đi tao mày,yêu thương
nếu ngày ấy,ngẩn ngơ thẫn thờ chiều ê a chẳng ngây thơ hồn nhiên đôi mắt yêu ngại ngùng chẳng dám câu tình vơi bóng nhạt nhòa trôi ngỏ thương yêu đậm sâu nắm đi mùa đông rét buốt chàng trai đêm ước ao nắng hay mưa sao câu đẹp bóng nhạt nhòa trôi ngỏ thương yêu đậm sâu nắm đi mùa đông rét buốt chàng trai đêm ước ao nắng hay mưa sao câu đẹp tiếng cười đi ngậm ngùi ánh mắt cười bao tiếc nuối chiều gió lá lao xao tình yêu thành chiêm bao giấc mơ êm đềm ngỏ thương yêu đậm sâu ngỏ thương yêu đậm sâu nắm đi mùa đông rét buốt chàng trai đêm ước ao nắng hay mưa sao câu đẹp nắng hay mưa sao câu đẹp,buồn
anh đưa em đi,đôi bàn trĩu đôi vai gầy nghỉ ngơi đôi ta thảnh thơi bình minh thức giấc chạy hôm bầu trời xanh đi chặng đường khó khăn bình yên đằng u tối đi đớn đau nhắm mắt thả trôi tăm tối đi xôi muộn phiền xưa mai bàn hôn nhẹ nhàng đôi mắt sâu bình yên đằng giông bão chẳng màng bầu trời kìa đám mây lững lờ trôi mong mây bay đi chặng đường khó khăn bình yên đằng u tối đi đớn đau nhắm mắt thả trôi tăm tối đi xôi muộn phiền xưa mai bàn hôn nhẹ nhàng đôi mắt sâu mai hôm mãi mãi hôm mãi mãi hôm mãi mãi hôm mãi mãi hôm mãi mãi,buồn
một năm đã qua,đoạn đường đi khó tả vui tiếc nuối chút bâng khuâng bao trùm đất trời ghé trẻ thơ reo mừng già cười đời ngắn ngủi cảm xúc vui buồn trộn lẫn tâm tư xuyến xao thét gào thở phào nôn nao ngàn cảm ơn đôi môi cảm ơn đời cám ơn tình cảm ơn bao dung lỗi lỗi an yên lỗi muộn phiền ngẫm lỗi thân đoạn đường đi khó tả vui tiếc nuối chút bâng khuâng bao trùm đất trời ghé trẻ thơ reo mừng già cười đời ngắn ngủi cảm xúc vui buồn trộn lẫn tâm tư xuyến xao thét gào thở phào nôn nao ngàn cảm ơn đôi môi cảm ơn đời cám ơn tình cảm ơn bao dung lỗi lỗi an yên lỗi muộn phiền ngẫm lỗi thân ngàn cảm ơn đôi môi cảm ơn đời cám ơn tình cảm ơn bao dung muộn phiền cũ tất đi gửi tươi môi khẽ mỉm cười đời vui,vui
lần cuối,quanh rừng thay lá ngậm ngùi rừng báo vui cố che màn mưa lặng im lá khóc cười chiều gió nuốt ngụm cà phê xua bàn che tiếc nuối buông tha nhân đi cay đắng đau tội mong đợi tiễn phố mưa tạnh y giấc mơ trôi kiệm tương lai hẹn mai khó câu vĩnh biệt khóe mi rưng rưng mắt khó tua tua tua kỉ niệm đời ban đầu đi cay đắng đau tội mong đợi tiễn phố mưa tạnh chẳng đi đầu đoái hoài đừng ngoái đi tiếp y giấc mơ trôi ta đi y đầu lặng thinh đầu vô hình đi cay đắng đau vội hội,buồn
để quên,quên quên ta quên bao ghé tiếc vấn vương thương ngại đi ghé quên sao sao kĩ chào quên tiếc nuối coi đi ghé lỗi lỗi,buồn
cho tôi đi theo,nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang đi đi đẹp trời tràn đam mê quên đi yêu thương mùi rượu vang đồ ngon nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang mơ đi đường hoa lê thê giây đi tâm hồn mây chốn nao âm thành phố nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang đi đi đẹp trời tràn đam mê quên đi yêu thương mùi rượu vang đồ ngon nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang,vui
chuyển kênh,tiếng mưa rơi hạt màu đỏ xanh li ti ôi mấy tivi tivi tivi tivi ta hai tình đi đi chẳng đi đi can hệ chán kênh chán đợi mai đón tập phim tiếp đắng cay vô vị yêu sao đi quan hệ ta kí sinh đô thị đơn sao kênh đi lắng tivi tivi ta đứng ánh đèn hát tivi hát rất hay trái tim âm màn hình ghi vỗ hát vui quan trọng thua hay thắng câu đón thi tiếp thí sinh đố kị đón hát nao đi quan hệ ta kí sinh đô thị đơn sao kênh đi lắng đón tập phim tiếp đắng cay vô vị yêu sao đi quan hệ ta kí sinh đô thị đơn sao kênh đi lắng tiếng mưa rơi hạt màu đỏ xanh li ti ôi mấy tivi,buồn
em dạo này có,câu bao chia ly thắc mắc dạo phim dạo đồ shopping xuân phố tán dương cỏ lặng thinh dạo đi tuần dạo vy xuân hàng đêm hát xăm quán phù du sân tình yêu tình yêu tình yêu dạo cười tiền tiêu quần áo đồ thay nuông chiều ta lười tình cờ đi trà đá hồ gươm dạo đi trà đá hồ gươm tình yêu tình yêu tình yêu hay chồng tình yêu buồn vui kỳ lạ nuông chiều ta hồi xuân tình cờ đi trà đá hồ gươm dạo đi trà đá hồ gươm tình cờ đi trà đá hồ gươm dạo đi trà đá hồ gươm,vui
cho,hát đừng trách hát hay đừng trách khéo đàn hát hát hai ta sợ quên thơ viết viết ham khắp ngân nga hát hát khó khăn đi thức hai vốn chẳng thiết viết tình ca tội vương vấn lợi đi miết thiết tình ca tương lai đường chia hai phút giây hát hát đêm đông khó khăn đắp chăn ngủ quên chán mua bình an thời gian viết tình ca tội mong ru đêm buồn thất tình bất bình đi tất tình ca mai đường phút giây hát hát đêm đông khó khăn đắp chăn ngủ quên hát đêm đông khó khăn đắp chăn ngủ quên,buồn
đốt,đốt đi trang giấy coi trống nốt xong não coi rỗng kí ức cháy to trí hóa tàn tro dấu vết ta phiền lo đốt đốt đi vương vấn đốt hai sống kí ức cháy to trí hóa tàn tro dấu vết ta phiền lo đốt kí ức cháy to trí hóa tàn tro dấu vết ta phiền lo đốt đêm diêm xăng đêm nắm cháy lụi tàn đứng trông đêm diêm xăng đêm nắm cháy lụi tàn đứng trông kí ức cháy to trí hóa tàn tro dấu vết ta phiền lo đốt kí ức cháy to trí hóa tàn tro dấu vết ta đốt,buồn
cho tôi lang thang,lang thang mơ veston cà vạt than thở hay mơ đà lạt đi vai áo bạc màu hành trình ta thay áo thành hình hài đường khó chân ngại lối đường dần ló mặt trời xua màn tối nắng ươm ta màu đời mai ta mọc thành gió ru ca cội ôi hôm sao đi cười môi giấy thông hành gói gém câu ca hành trang đành chất chút bình yên gói tình duyên ta đi mắt bão đời bão nhẹ yên ta lang thang nhạc đời lạc điệu sâu vời bầu trời đo đạc liệu bao nhiêu đường vắng nắng tan hoang khát ta lang thang nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang bây sao lông khoác bụi tâm hồn đỡ tồng ngồng đời công sống ta mơ cửa mơ núi mơ sông tóc mây mờ trắng xoá tiếc trở già đời bây ngắn xuân ngủ vùi chăn ấm đời mãi mùa đông trải đời nắng gió thú hoang sổ lồng đường đi trán nhăn mãi hút điếu thuốc khói mù căng chải đất lạ chi chân tất miền ước mơ ta ước hoài chẳng lãng tử đi mấy chẳng nghệ sĩ viết mấy câu chẳng buông lơi dsk đôi chân ngừng đi chết nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang nhân gian sum vầy tiếng réo gọi tâm hồn ngân vang đi trời đất nếm yêu thương muối mật sống chẳng hay cúi mặt đi đi dự trời tối đi vầng trăng mỏng cong tít trời sao chẳng nép lưng đầu chẳng đường cong mi đường thẳng sống mũi đường ngắn đường đi đoán nổi tóc bạc đi bụi gian khó mệt nhoài ta tạc ghi cội đi tạm quên tương lai quan trọng tóc đương môi nồng thắm mắt sương mai đi trở thương đi đi đẹp trời tràn đam mê quên đi yêu thương mùi rượu vang đồ ngon lang thang ta kéo ga sâu đôi chân mặt đường vốn dĩ lá rơi sương đọng đá bất động đi tóc xanh máu nóng nằm chỗ chi lá rơi sương đọng đá bất động đi tóc xanh máu nóng nằm chỗ chi nằm chỗ chi nằm chỗ chi,buồn
bartender,thần chết thiên đường cứu rỗi sống đời sạch đời phim hồi kết đầu thai đầu thai mãi sao dừng chân chốn thoát thân sao khó hạnh phúc đơn hay thằng say ôi điên rồ vô nghĩa tình yêu dắt ta ly rượu cay đêm hằng đêm hắn cố quên đi tình yêu rất sống đời đi thương hại ta đêm trường chén nồng what goes around comes around ta gieo gió bão bây sám hối tội tai what goes around comes around ta gieo gió gặt bão bây sám hối tội tai nghiệp báo đường tử tế sao cá nuốt cá bé bạc vôi chết chôn thằng say thần thánh trời chúa phút an lành chén nồng what goes around comes around ta gieo gió gặt bão bây sám hối tội tai what goes around comes around ta gieo gió gặt bão bây sám hối tội tai what goes around comes around ta gieo gió gặt bão what goes around comes around ta gieo gió gặt bão what goes around comes around ta gieo gió gặt bão what goes around comes around ta gieo gió gặt bão what goes around comes around ta gieo gió gặt bão what goes around comes around ta gieo gió gặt bão what goes around comes around ta gieo gió gặt bão what goes around comes around ta gieo gió gieo gió gặt,vui
thuận theo ý trời,lùi đường đi bão giông hoài sao dừng khổ cạnh tình yêu chẳng trái quyết định cãi yêu nhầm chỗ ngoan cố bao giày vò chẳng cạnh suốt đời lìa thuận trời ta rời tâm can rối bời trái tim nghỉ ngơi thời gian mệt lùi đường đi bão giông hoài sao dừng khổ cạnh tình yêu chẳng trái quyết định cãi yêu nhầm chỗ ngoan cố bao giày vò chẳng cạnh suốt đời lìa thuận trời ta rời tâm can rối bời trái tim nghỉ ngơi thời gian mệt khổ cạnh tình yêu chẳng trái quyết định cãi yêu nhầm chỗ ngoan cố bao giày vò chẳng cạnh suốt đời lìa thuận trời ta rời hứa niềm vui thời gian mệt,yêu thương
